GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
57544	9.90e-01	9.45e-01	0.2979	-0.0687499	-0.02048162	267.22	TXNDC16	thioredoxin domain containing 16
56659	9.90e-01	9.47e-01	0.4007	0.0660897	0.02648462	215.24	KCNK13	potassium two pore domain channel subfamily K member 13
1506	9.90e-01	9.47e-01	0.3901	0.0669178	0.02610283	53.68	CTRL	chymotrypsin like
5023	9.90e-01	9.46e-01	0.2902	-0.0680483	-0.01974902	944.59	P2RX1	purinergic receptor P2X 1
4066	9.90e-01	9.47e-01	0.4942	-0.067019	-0.03312361	517.67	LYL1	LYL1 basic helix-loop-helix family member
29785	9.90e-01	9.46e-01	0.5499	0.0671054	0.03689892	568.52	CYP2S1	cytochrome P450 family 2 subfamily S member 1
7770	9.90e-01	9.46e-01	0.58	-0.0678552	-0.03935431	137.46	ZNF227	zinc finger protein 227
80199	9.90e-01	9.47e-01	0.2996	-0.0667415	-0.01999434	92.03	FUZ	fuzzy planar cell polarity protein
84922	9.90e-01	9.47e-01	0.391	-0.0664391	-0.0259783	69.82	FIZ1	FLT3 interacting zinc finger 1
539	9.90e-01	9.47e-01	0.2082	-0.066211	-0.01378373	2631.18	ATP5PO	ATP synthase peripheral stalk subunit OSCP
6525	9.90e-01	9.47e-01	0.3952	-0.0659195	-0.02605375	125.63	SMTN	smoothelin
941	9.90e-01	9.48e-01	1.4778	-0.0652805	-0.09647304	70.01	CD80	CD80 molecule
80142	9.90e-01	9.48e-01	0.2704	-0.0651298	-0.01761103	629.56	PTGES2	prostaglandin E synthase 2
51562	9.90e-01	9.48e-01	0.3362	0.0655411	0.02203448	187.43	MBIP	MAP3K12 binding inhibitory protein 1
100131089	9.90e-01	9.48e-01	0.4026	-0.0651652	-0.0262374	37.72	SRP14-DT	SRP14 divergent transcript
8938	9.90e-01	9.48e-01	0.308	0.065345	0.02012359	90.79	BAIAP3	BAI1 associated protein 3
23587	9.90e-01	9.48e-01	0.2246	0.0656843	0.01475196	474.02	ELP5	elongator acetyltransferase complex subunit 5
51477	9.90e-01	9.48e-01	0.2724	-0.0652665	-0.01778088	62.83	ISYNA1	inositol-3-phosphate synthase 1
6183	9.90e-01	9.48e-01	0.4022	0.0652006	0.02622637	401.33	MRPS12	mitochondrial ribosomal protein S12
4709	9.90e-01	9.48e-01	0.2295	-0.0648488	-0.0148797	796.3	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
3656	9.90e-01	9.48e-01	1.4647	-0.0647236	-0.09479743	3346.36	IRAK2	interleukin 1 receptor associated kinase 2
64318	9.90e-01	9.48e-01	0.426	0.0647421	0.0275777	202.22	NOC3L	NOC3 like DNA replication regulator
8726	9.90e-01	9.48e-01	0.2976	0.0646614	0.01924104	247.98	EED	embryonic ectoderm development
399671	9.90e-01	9.49e-01	0.4628	0.06449	0.02984521	13.97	HEATR4	HEAT repeat containing 4
474343	9.90e-01	9.49e-01	0.647	-0.0645689	-0.04177304	44.16	SPIN2B	spindlin family member 2B
6259	9.90e-01	9.49e-01	0.3268	0.0643846	0.02104006	344.69	RYK	receptor like tyrosine kinase
11068	9.90e-01	9.49e-01	0.1733	-0.063902	-0.01107208	701.87	CYB561D2	cytochrome b561 family member D2
116988	9.90e-01	9.49e-01	0.3937	-0.0640721	-0.02522318	829.07	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
79803	9.90e-01	9.49e-01	0.6191	0.0639823	0.03961293	450.72	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
64430	9.90e-01	9.49e-01	0.1432	0.0640617	0.00917212	836.56	PCNX4	pecanex 4
29979	9.90e-01	9.49e-01	0.201	-0.0635811	-0.01277994	2252.87	UBQLN1	ubiquilin 1
104472715	9.90e-01	9.49e-01	0.2684	0.0637031	0.01710072	223.97	SNHG14	small nucleolar RNA host gene 14
5297	9.90e-01	9.49e-01	0.1541	-0.0636079	-0.0097993	2943.47	PI4KA	phosphatidylinositol 4-kinase alpha
60313	9.90e-01	9.49e-01	0.1706	0.0634506	0.01082255	2834.29	GPBP1L1	GC-rich promoter binding protein 1 like 1
54968	9.90e-01	9.50e-01	0.4034	-0.0632696	-0.0255222	444.5	TMEM70	transmembrane protein 70
3958	9.90e-01	9.50e-01	0.2102	-0.0633124	-0.01330945	5276.01	LGALS3	galectin 3
55735	9.90e-01	9.50e-01	0.2338	-0.062674	-0.01465355	698.95	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
256435	9.90e-01	9.50e-01	0.4151	-0.063034	-0.02616805	222.79	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
10629	9.90e-01	9.50e-01	0.2478	0.0627721	0.01555252	232.73	TAF6L	TATA-box binding protein associated factor 6 like
4723	9.90e-01	9.50e-01	0.1801	0.0626969	0.01128932	1389.18	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
122961	9.90e-01	9.50e-01	0.3612	-0.0626865	-0.02264148	502.91	ISCA2	iron-sulfur cluster assembly 2
284307	9.90e-01	9.50e-01	0.8428	0.0629052	0.05301432	59.36	ZIK1	zinc finger protein interacting with K protein 1
8653	9.90e-01	9.50e-01	0.6441	-0.0631733	-0.04069015	4452.39	DDX3Y	DEAD-box helicase 3 Y-linked
89958	9.90e-01	9.50e-01	0.7538	0.0625026	0.04711151	246.15	SAPCD2	suppressor APC domain containing 2
105378539	9.90e-01	9.50e-01	0.5132	0.0622542	0.03195148	114.46	LOC105378539	
389170	9.90e-01	9.50e-01	1.1295	-0.062117	-0.07015896	17.99	LEKR1	leucine, glutamate and lysine rich 1
10535	9.90e-01	9.51e-01	0.2449	0.0620112	0.01518896	256.03	RNASEH2A	ribonuclease H2 subunit A
4931	9.91e-01	9.51e-01	0.2858	-0.061697	-0.01763313	288	NVL	nuclear VCP like
939	9.91e-01	9.51e-01	0.6444	0.0616842	0.0397517	13.58	CD27	CD27 molecule
11022	9.91e-01	9.51e-01	0.4742	0.0614023	0.02911821	87.77	TDRKH	tudor and KH domain containing
10213	9.91e-01	9.51e-01	0.2281	-0.0611273	-0.01394386	816.02	PSMD14	proteasome 26S subunit, non-ATPase 14
1739	9.91e-01	9.51e-01	0.2397	0.0610247	0.01462602	412.93	DLG1	discs large MAGUK scaffold protein 1
88745	9.91e-01	9.51e-01	0.3615	0.0610921	0.02208666	523.66	RRP36	ribosomal RNA processing 36
4794	9.91e-01	9.51e-01	0.7195	0.0612325	0.04405858	3500.48	NFKBIE	NFKB inhibitor epsilon
83787	9.91e-01	9.51e-01	0.1708	-0.0610725	-0.01042974	798.74	ARMC10	armadillo repeat containing 10
4087	9.91e-01	9.51e-01	0.1424	0.0610071	0.00868735	1519.67	SMAD2	SMAD family member 2
163050	9.91e-01	9.51e-01	0.8164	0.0610194	0.04981639	161.85	ZNF564	zinc finger protein 564
11147	9.91e-01	9.51e-01	0.2249	-0.0608879	-0.01369413	109.54	HHLA3	HERV-H LTR-associating 3
100131320	9.91e-01	9.52e-01	0.4738	0.0607501	0.0287846	11.44	RAB6C-AS1	RAB6C antisense RNA 1
84146	9.91e-01	9.52e-01	0.2336	0.0605985	0.01415372	913.1	ZNF644	zinc finger protein 644
2683	9.91e-01	9.52e-01	0.6133	0.0605282	0.03711908	1920.08	B4GALT1	beta-1,4-galactosyltransferase 1
55108	9.91e-01	9.52e-01	0.2148	0.0603875	0.01297253	1264.91	BSDC1	BSD domain containing 1
101928059	9.91e-01	9.52e-01	0.3914	0.0599177	0.02345137	47.65	LOC101928059	uncharacterized LOC101928059
151534	9.91e-01	9.52e-01	0.3162	-0.0595839	-0.01884241	123.95	LBX2-AS1	LBX2 antisense RNA 1
107986127	9.91e-01	9.52e-01	1.7578	-0.0597229	-0.10498301	136.77	LOC107986127	uncharacterized LOC107986127
64778	9.91e-01	9.53e-01	0.224	0.059372	0.0133	1599.76	FNDC3B	fibronectin type III domain containing 3B
100631383	9.91e-01	9.52e-01	0.7086	-0.0600577	-0.04255402	53.73	FAM47E-STBD1	FAM47E-STBD1 readthrough
64777	9.91e-01	9.52e-01	0.2216	0.0603144	0.01336692	925.26	RMND5B	required for meiotic nuclear division 5 homolog B
23259	9.91e-01	9.52e-01	0.2707	0.0602379	0.01630596	289.95	DDHD2	DDHD domain containing 2
26012	9.91e-01	9.53e-01	0.2787	0.0592993	0.01652928	438.19	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor
8986	9.91e-01	9.53e-01	0.2176	-0.059441	-0.01293595	965.82	RPS6KA4	ribosomal protein S6 kinase A4
9052	9.91e-01	9.52e-01	2.414	-0.0600504	-0.14496102	182.37	GPRC5A	G protein-coupled receptor class C group 5 member A
101929204	9.91e-01	9.53e-01	1.1355	-0.0592648	-0.06729573	8.88	LOC101929204	uncharacterized LOC101929204
84916	9.91e-01	9.53e-01	0.2902	0.0593781	0.01723324	615.09	UTP4	UTP4 small subunit processome component
388561	9.91e-01	9.53e-01	0.422	-0.0594397	-0.02508308	95.07	ZNF761	zinc finger protein 761
102724023	9.91e-01	9.52e-01	0.3126	-0.0596356	-0.01864128	610.3	LOC102724023	glutamine amidotransferase class 1 domain containing 3B
100500853	9.91e-01	9.53e-01	0.4293	-0.058715	-0.02520759	63.04	MIR3605	microRNA 3605
27	9.91e-01	9.54e-01	0.6383	-0.0582037	-0.03715113	128.71	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
9816	9.91e-01	9.53e-01	0.5363	-0.0590622	-0.03167333	141.33	URB2	URB2 ribosome biogenesis homolog
23596	9.91e-01	9.53e-01	0.2071	-0.0589159	-0.0122039	860.92	OPN3	opsin 3
10170	9.91e-01	9.53e-01	0.4942	0.0583378	0.02883054	208.46	DHRS9	dehydrogenase/reductase 9
7325	9.91e-01	9.54e-01	0.1508	0.0579178	0.00873337	1023.71	UBE2E2	ubiquitin conjugating enzyme E2 E2
83478	9.91e-01	9.54e-01	0.3339	-0.0579243	-0.01933935	733.12	ARHGAP24	Rho GTPase activating protein 24
23438	9.91e-01	9.54e-01	0.4167	0.058037	0.02418448	341.93	HARS2	histidyl-tRNA synthetase 2, mitochondrial
896	9.91e-01	9.54e-01	0.2073	-0.0582179	-0.01206788	8663.88	CCND3	cyclin D3
118487	9.91e-01	9.53e-01	0.2553	-0.0583546	-0.01489985	324.23	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1
23269	9.91e-01	9.54e-01	0.2886	0.0577314	0.01665905	620.21	MGA	MAX dimerization protein MGA
107984741	9.91e-01	9.54e-01	0.6026	0.0580458	0.03498044	10.54	LOC107984741	replaced by ID 373509
25880	9.91e-01	9.53e-01	0.9118	-0.0588167	-0.05362795	82.2	TMEM186	transmembrane protein 186
100505692	9.91e-01	9.54e-01	0.8822	-0.0582851	-0.05141988	10.92	FTO-IT1	FTO intronic transcript 1
55181	9.91e-01	9.53e-01	0.833	-0.0583776	-0.04862591	364.02	SMG8	SMG8 nonsense mediated mRNA decay factor
83473	9.91e-01	9.54e-01	1.2116	0.057788	0.0700164	8.44	KATNAL2	katanin catalytic subunit A1 like 2
1725	9.91e-01	9.53e-01	0.166	0.0585949	0.00972536	692.15	DHPS	deoxyhypusine synthase
91662	9.91e-01	9.54e-01	0.3636	0.0578521	0.0210337	1853.83	NLRP12	NLR family pyrin domain containing 12
9882	9.91e-01	9.54e-01	0.3973	0.0572809	0.02275625	276.71	TBC1D4	TBC1 domain family member 4
51283	9.91e-01	9.54e-01	0.1889	0.0572781	0.01081995	629.79	BFAR	bifunctional apoptosis regulator
8459	9.91e-01	9.54e-01	0.2564	0.057293	0.01468828	1490.53	TPST2	tyrosylprotein sulfotransferase 2
4773	9.91e-01	9.54e-01	0.6478	-0.0571687	-0.03703432	56.52	NFATC2	nuclear factor of activated T cells 2
64151	9.91e-01	9.55e-01	0.6088	0.0570515	0.0347324	188.73	NCAPG	non-SMC condensin I complex subunit G
79801	9.91e-01	9.55e-01	0.694	0.0569763	0.03954205	227.79	SHCBP1	SHC binding and spindle associated 1
577	9.91e-01	9.55e-01	1.4851	0.0567951	0.08434584	13.45	ADGRB3	adhesion G protein-coupled receptor B3
57088	9.91e-01	9.55e-01	1.1727	-0.0564697	-0.0662198	13.27	PLSCR4	phospholipid scramblase 4
10291	9.91e-01	9.55e-01	0.1592	-0.0564786	-0.00899335	2141.24	SF3A1	splicing factor 3a subunit 1
51441	9.91e-01	9.55e-01	0.4004	-0.0559561	-0.02240618	2305.8	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
4774	9.91e-01	9.55e-01	0.29	-0.0561509	-0.0162857	254.71	NFIA	nuclear factor I A
51652	9.91e-01	9.55e-01	0.2528	-0.0560223	-0.01416478	790.2	CHMP3	charged multivesicular body protein 3
352962	9.91e-01	9.55e-01	2.9102	0.0560231	0.1630369	38.41	HLA-V	major histocompatibility complex, class I, V (pseudogene)
196394	9.91e-01	9.55e-01	0.3474	0.0558143	0.01939174	71.32	AMN1	antagonist of mitotic exit network 1 homolog
51074	9.91e-01	9.56e-01	0.2146	-0.0556806	-0.01194716	300.94	APIP	APAF1 interacting protein
339451	9.91e-01	9.56e-01	0.5928	0.0555636	0.03293836	88.19	KLHL17	kelch like family member 17
112574	9.91e-01	9.56e-01	0.4429	0.0550719	0.02439172	983.47	SNX18	sorting nexin 18
10248	9.91e-01	9.56e-01	0.5859	0.0553128	0.0324054	236.2	POP7	POP7 homolog, ribonuclease P/MRP subunit
7988	9.91e-01	9.56e-01	0.4189	0.0550545	0.02306039	183.25	ZNF212	zinc finger protein 212
168537	9.91e-01	9.56e-01	1.2698	0.0551168	0.06998587	2425.89	GIMAP7	GTPase, IMAP family member 7
8301	9.91e-01	9.56e-01	0.1788	0.0554462	0.00991586	2482.15	PICALM	phosphatidylinositol binding clathrin assembly protein
1073	9.91e-01	9.56e-01	0.7996	-0.0552631	-0.04418646	53.67	CFL2	cofilin 2
105376860	9.92e-01	9.59e-01	0.3542	0.0509775	0.01805596	80.88	LOC105376860	uncharacterized LOC105376860
9410	9.92e-01	9.59e-01	0.2503	0.0511281	0.01279733	947.3	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
105378668	9.92e-01	9.57e-01	0.7981	0.0542502	0.04329465	85.43	MYCL-AS1	MYCL antisense RNA 1
117143	9.92e-01	9.57e-01	0.6626	0.053763	0.03562329	148.84	TADA1	transcriptional adaptor 1
10560	9.92e-01	9.56e-01	0.8027	-0.0545988	-0.04382487	116.08	SLC19A2	solute carrier family 19 member 2
101929160	9.92e-01	9.57e-01	0.2512	-0.0536409	-0.01347415	59.55	LOC101929160	
84284	9.92e-01	9.58e-01	0.3454	0.0521592	0.01801562	248.4	NTPCR	nucleoside-triphosphatase, cancer-related
285148	9.92e-01	9.58e-01	0.2752	-0.0526654	-0.01449574	925.29	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)
57142	9.92e-01	9.58e-01	0.1852	0.0525914	0.00973886	2894.75	RTN4	reticulon 4
55289	9.92e-01	9.57e-01	0.5969	0.053857	0.03214745	14.21	ACOXL	acyl-CoA oxidase like
6574	9.92e-01	9.59e-01	0.221	0.0515579	0.01139187	2502.88	SLC20A1	solute carrier family 20 member 1
80067	9.92e-01	9.58e-01	0.3803	0.0522418	0.01986653	269.03	DCAF17	DDB1 and CUL4 associated factor 17
9125	9.92e-01	9.60e-01	0.3454	0.0504239	0.01741637	454.95	CNOT9	CCR4-NOT transcription complex subunit 9
4705	9.92e-01	9.57e-01	0.1215	0.0540174	0.00656362	1787.08	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
151648	9.92e-01	9.60e-01	0.7845	0.0504877	0.03960758	45.66	SGO1	shugoshin 1
285346	9.92e-01	9.57e-01	0.5395	0.0533513	0.02878212	30.92	ZNF852	zinc finger protein 852
55646	9.92e-01	9.59e-01	0.1705	0.0514856	0.00877799	516.78	LYAR	Ly1 antibody reactive
201965	9.92e-01	9.59e-01	0.1844	-0.0519297	-0.00957493	277.03	RWDD4	RWD domain containing 4
375449	9.92e-01	9.58e-01	0.6886	0.0521615	0.03591627	20.36	MAST4	microtubule associated serine/threonine kinase family member 4
345778	9.92e-01	9.58e-01	0.5469	-0.0529417	-0.02895468	48.98	MTX3	metaxin 3
202051	9.92e-01	9.59e-01	0.7346	0.0519757	0.03817958	16.1	SPATA24	spermatogenesis associated 24
57819	9.92e-01	9.57e-01	0.3254	-0.053491	-0.01740837	166.4	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
80864	9.92e-01	9.57e-01	0.7709	0.0543108	0.0418663	7.79	EGFL8	EGF like domain multiple 8
112268006	9.92e-01	9.58e-01	0.2548	0.0527437	0.0134381	70.1	LOC112268006	
9747	9.92e-01	9.57e-01	0.5907	-0.054106	-0.03195817	129.14	TCAF1	TRPM8 channel associated factor 1
80005	9.92e-01	9.58e-01	0.3143	-0.0523435	-0.01645123	756.26	DOCK5	dedicator of cytokinesis 5
105376392	9.92e-01	9.59e-01	0.191	0.051128	0.00976655	226.81	LOC105376392	uncharacterized LOC105376392
8509	9.92e-01	9.58e-01	0.256	-0.052917	-0.01354918	1625.12	NDST2	N-deacetylase and N-sulfotransferase 2
29015	9.92e-01	9.59e-01	0.2811	0.0513345	0.01443231	5541.5	SLC43A3	solute carrier family 43 member 3
1072	9.92e-01	9.57e-01	0.2062	-0.0542207	-0.01117784	20391.04	CFL1	cofilin 1
79671	9.92e-01	9.60e-01	0.3528	-0.0504381	-0.01779298	536.4	NLRX1	NLR family member X1
56980	9.92e-01	9.60e-01	0.4244	0.0503331	0.02136087	238.11	PRDM10	PR/SET domain 10
4640	9.92e-01	9.60e-01	0.5972	0.0502276	0.02999748	34.72	MYO1A	myosin IA
2841	9.92e-01	9.59e-01	0.6094	0.051171	0.03118386	91.73	GPR18	G protein-coupled receptor 18
101928123	9.92e-01	9.60e-01	0.8521	-0.0502302	-0.04280281	14.4	PAPLN-AS1	PAPLN antisense RNA 1
2353	9.92e-01	9.57e-01	0.7134	-0.0542379	-0.03869345	87111.51	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
10588	9.92e-01	9.60e-01	0.2971	0.0503723	0.01496405	400.5	MTHFS	methenyltetrahydrofolate synthetase
55794	9.92e-01	9.59e-01	0.6299	0.0520159	0.03276334	366.82	DDX28	DEAD-box helicase 28
9501	9.92e-01	9.60e-01	0.5393	0.0503343	0.02714744	62.53	RPH3AL	rabphilin 3A like (without C2 domains)
63826	9.92e-01	9.58e-01	0.3011	-0.0532672	-0.01604057	179.75	SRR	serine racemase
388335	9.92e-01	9.58e-01	0.4543	0.0527891	0.02398034	46.57	TMEM220	transmembrane protein 220
1440	9.92e-01	9.59e-01	2.9455	-0.0512793	-0.15104091	244.36	CSF3	colony stimulating factor 3
9368	9.92e-01	9.60e-01	0.3474	-0.0506261	-0.01758948	4807.39	NHERF1	NHERF family PDZ scaffold protein 1
84733	9.92e-01	9.60e-01	0.7163	0.0501295	0.03590917	17.82	CBX2	chromobox 2
105371941	9.92e-01	9.60e-01	0.3252	0.0501347	0.01630219	57.48	NARF-AS2	NARF antisense RNA 2
55556	9.92e-01	9.60e-01	0.4571	-0.0501736	-0.02293608	224.9	ENOSF1	enolase superfamily member 1
55250	9.92e-01	9.58e-01	0.3063	-0.05243	-0.01605814	655.99	ELP2	elongator acetyltransferase complex subunit 2
23327	9.92e-01	9.57e-01	0.5056	0.0545068	0.02756025	168.68	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
105372146	9.92e-01	9.59e-01	0.6949	-0.0509792	-0.03542517	17.19	LOC105372146	uncharacterized LOC105372146
100529855	9.92e-01	9.60e-01	1.1207	-0.0504547	-0.05654367	27.3	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)
1891	9.92e-01	9.58e-01	0.1119	-0.0524334	-0.00586877	3616.63	ECH1	enoyl-CoA hydratase 1
5971	9.92e-01	9.57e-01	0.5339	0.0536867	0.02866507	1167.03	RELB	RELB proto-oncogene, NF-kB subunit
57168	9.92e-01	9.57e-01	0.5299	0.0537548	0.02848267	322.71	ASPHD2	aspartate beta-hydroxylase domain containing 2
57026	9.92e-01	9.60e-01	0.371	-0.0506104	-0.0187773	308.58	PDXP	pyridoxal phosphatase
80231	9.92e-01	9.59e-01	0.3744	-0.0512272	-0.01917881	653.21	TASL	TLR adaptor interacting with endolysosomal SLC15A4
101928917	9.92e-01	9.58e-01	0.9632	-0.0528972	-0.05095105	45.08	HSFX3	heat shock transcription factor family, X-linked member 3
727956	9.92e-01	9.60e-01	0.4961	0.0497028	0.02465533	253.09	SDHAP2	SDHA pseudogene 2
160418	9.92e-01	9.60e-01	0.5169	0.0497027	0.0256906	73.11	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3
23093	9.92e-01	9.60e-01	0.2517	-0.0497717	-0.01252848	321.86	TTLL5	tubulin tyrosine ligase like 5
55727	9.92e-01	9.60e-01	0.2826	-0.0497114	-0.01404832	422.12	BTBD7	BTB domain containing 7
6626	9.92e-01	9.60e-01	0.2413	0.0499497	0.01205516	477.1	SNRPA	small nuclear ribonucleoprotein polypeptide A
105376095	9.92e-01	9.60e-01	0.9028	-0.0495988	-0.0447754	20.94	LOC105376095	uncharacterized LOC105376095
64782	9.92e-01	9.61e-01	0.6093	0.0494475	0.03012696	488.77	AEN	apoptosis enhancing nuclease
27095	9.92e-01	9.62e-01	0.1642	0.0474038	0.00778364	1239.33	TRAPPC3	trafficking protein particle complex subunit 3
7398	9.92e-01	9.61e-01	0.31	0.0484853	0.01503244	720.48	USP1	ubiquitin specific peptidase 1
81611	9.92e-01	9.61e-01	0.3452	0.048872	0.01687213	1013.58	ANP32E	acidic nuclear phosphoprotein 32 family member E
57695	9.92e-01	9.62e-01	0.3718	0.0481415	0.01790094	480.56	USP37	ubiquitin specific peptidase 37
643977	9.92e-01	9.62e-01	0.2996	-0.0477021	-0.01428993	179.77	FLJ32255	uncharacterized LOC643977
7690	9.92e-01	9.62e-01	0.3432	-0.0475682	-0.01632565	571.87	ZNF131	zinc finger protein 131
29093	9.92e-01	9.61e-01	0.2793	0.0486838	0.01359656	366.42	MRPL22	mitochondrial ribosomal protein L22
5445	9.92e-01	9.62e-01	0.1916	0.0478212	0.00916389	296.1	PON2	paraoxonase 2
6733	9.92e-01	9.62e-01	0.1952	0.048192	0.00940934	606.06	SRPK2	SRSF protein kinase 2
340654	9.92e-01	9.62e-01	0.9504	-0.0479913	-0.04561156	23.88	LIPM	lipase family member M
402778	9.92e-01	9.62e-01	0.3432	-0.0482284	-0.01655203	90.09	IFITM10	interferon induced transmembrane protein 10
4005	9.92e-01	9.61e-01	0.4031	0.0489336	0.01972549	1356.02	LMO2	LIM domain only 2
8882	9.92e-01	9.61e-01	0.1911	0.0485797	0.00928145	979.23	ZPR1	ZPR1 zinc finger
55729	9.92e-01	9.62e-01	0.2173	-0.0473927	-0.01029937	1710.63	ATF7IP	activating transcription factor 7 interacting protein
11113	9.92e-01	9.62e-01	1.0445	-0.0477026	-0.04982706	99.04	CIT	citron rho-interacting serine/threonine kinase
51676	9.92e-01	9.62e-01	0.6364	0.0476394	0.03032004	47.98	ASB2	ankyrin repeat and SOCS box containing 2
80765	9.92e-01	9.62e-01	0.5161	-0.0476068	-0.024571	218.63	STARD5	StAR related lipid transfer domain containing 5
79066	9.92e-01	9.61e-01	0.3157	-0.0484384	-0.01528994	260.32	METTL16	methyltransferase 16, N6-methyladenosine
10615	9.92e-01	9.62e-01	0.8819	-0.0479672	-0.04230017	643.24	SPAG5	sperm associated antigen 5
5892	9.92e-01	9.61e-01	0.3378	0.0491048	0.01658652	179.03	RAD51D	RAD51 paralog D
26528	9.92e-01	9.62e-01	0.2431	0.0476661	0.01158915	237.73	DAZAP1	DAZ associated protein 1
10045	9.92e-01	9.61e-01	1.6953	-0.0482969	-0.08187534	28.22	SH2D3A	SH2 domain containing 3A
199704	9.92e-01	9.62e-01	0.2813	-0.0473627	-0.01332466	123	ZNF585A	zinc finger protein 585A
112858	9.92e-01	9.61e-01	0.3386	0.0483558	0.01637347	354.35	TP53RK	TP53 regulating kinase
10865	9.92e-01	9.62e-01	0.4745	0.0471156	0.02235704	2367.24	ARID5A	AT-rich interaction domain 5A
140685	9.92e-01	9.62e-01	0.498	0.0471684	0.02348758	50.98	ZBTB46	zinc finger and BTB domain containing 46
56063	9.92e-01	9.63e-01	0.2882	-0.0464886	-0.01339785	152.72	TMEM234	transmembrane protein 234
55509	9.92e-01	9.63e-01	0.4304	-0.0461514	-0.01986431	165.73	BATF3	basic leucine zipper ATF-like transcription factor 3
90806	9.92e-01	9.63e-01	0.2364	-0.0461425	-0.01090794	510.77	ANGEL2	angel homolog 2
56605	9.92e-01	9.63e-01	0.3556	-0.0462637	-0.01644952	291.32	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
90355	9.92e-01	9.63e-01	0.297	0.0462469	0.01373429	91.57	MACIR	macrophage immunometabolism regulator
10938	9.92e-01	9.63e-01	0.8897	0.0457818	0.04073	10826.81	EHD1	EH domain containing 1
80227	9.92e-01	9.63e-01	0.2953	0.0458897	0.01355103	256.29	PAAF1	proteasomal ATPase associated factor 1
7011	9.92e-01	9.63e-01	0.2605	0.0458219	0.01193567	390.65	TEP1	telomerase associated protein 1
647310	9.92e-01	9.63e-01	1.1922	-0.0457688	-0.05456689	6.29	TEX22	testis expressed 22
55238	9.92e-01	9.63e-01	0.3456	0.0467059	0.0161414	404.59	SLC38A7	solute carrier family 38 member 7
4830	9.92e-01	9.63e-01	0.3322	0.046496	0.0154472	252.14	NME1	NME/NM23 nucleoside diphosphate kinase 1
56270	9.92e-01	9.63e-01	0.4097	0.0461067	0.01888915	2797.79	WDR45B	WD repeat domain 45B
90324	9.92e-01	9.63e-01	0.3396	-0.0465918	-0.01582333	438.21	CCDC97	coiled-coil domain containing 97
105372859	9.92e-01	9.63e-01	0.6629	-0.0458817	-0.03041337	9.7	LOC105372859	uncharacterized LOC105372859
406	9.92e-01	9.64e-01	0.2208	-0.0455369	-0.01005471	606.08	BMAL1	basic helix-loop-helix ARNT like 1
84807	9.92e-01	9.64e-01	1.3995	-0.0456156	-0.06383822	5610.52	NFKBID	NFKB inhibitor delta
64770	9.92e-01	9.64e-01	0.5113	0.0453028	0.02316144	162.42	CCDC14	coiled-coil domain containing 14
5606	9.92e-01	9.64e-01	0.535	0.0452792	0.02422367	7436.51	MAP2K3	mitogen-activated protein kinase kinase 3
83541	9.92e-01	9.64e-01	0.2651	0.0453658	0.01202615	482.12	FAM110A	family with sequence similarity 110 member A
